Date,Open,High,Low,Close,Volume,OpenInterest
2012-01-03,19.11,19.165,18.445,18.49,20308,0
2012-01-04,18.465,18.675,18.17,18.61,13612,0
2012-01-05,18.5,18.87,18.4,18.81,14076,0
2012-01-06,18.745,18.865,18.44,18.465,17344,0
2012-01-09,18.585,18.885,18.4,18.69,15036,0
2012-01-10,18.465,18.69,18.31,18.475,15820,0
2012-01-11,18.305,18.505,18.105,18.215,23424,0
2012-01-12,18.3,18.33,17.76,18.04,21152,0
2012-01-13,17.945,18.17,17.725,18.13,16776,0
2012-01-17,18.31,18.425,18.05,18.09,8476,0
2012-01-18,18.115,18.5,17.88,18.355,9824,0
2012-01-19,18.365,18.675,18.245,18.505,14316,0
2012-01-20,18.415,18.665,18.325,18.38,9428,0
2012-01-23,18.395,18.635,18.175,18.43,12728,0
2012-01-24,18.38,18.685,18.265,18.565,10280,0
2012-01-25,18.685,19.29,18.67,18.86,18848,0
2012-01-26,18.12,18.66,17.8,18.175,28180,0
2012-01-27,18.175,18.745,18.0,18.64,14624,0
2012-01-30,18.45,18.835,18.445,18.635,12436,0
2012-01-31,18.705,19.095,18.33,19.035,19284,0
2012-02-01,19.12,19.47,19.01,19.42,15160,0
2012-02-02,19.315,19.66,19.22,19.36,13880,0
2012-02-03,19.62,19.885,19.535,19.595,14408,0
2012-02-06,19.465,19.52,19.085,19.36,13632,0
2012-02-07,19.375,19.485,19.195,19.21,12848,0
2012-02-08,19.09,19.235,18.78,18.93,13840,0
2012-02-09,19.07,19.07,18.62,19.01,12520,0
2012-02-10,18.76,18.975,18.51,18.625,10048,0
2012-02-13,18.845,18.94,18.675,18.94,8340,0
2012-02-14,18.89,19.08,18.76,19.0,14056,0
2012-02-15,19.055,19.17,18.55,18.69,19284,0
2012-02-16,18.9,19.315,18.595,19.27,18328,0
2012-02-17,19.39,19.66,19.025,19.095,17260,0
2012-02-21,19.05,19.13,17.945,18.12,34504,0
2012-02-22,18.01,18.225,17.455,17.52,40996,0
2012-02-23,17.52,17.615,17.125,17.305,25620,0
2012-02-24,17.255,17.47,16.845,16.965,21660,0
2012-02-27,16.935,17.385,16.87,17.3,20112,0
2012-02-28,17.325,17.485,17.14,17.38,18088,0
2012-02-29,17.41,17.565,17.095,17.145,21024,0
2012-03-01,17.22,17.675,17.12,17.38,17944,0
2012-03-02,17.345,17.69,17.185,17.28,21504,0
2012-03-05,17.16,17.225,17.0,17.13,16772,0
2012-03-06,17.025,17.245,16.845,17.09,16560,0
2012-03-07,17.065,17.175,16.935,17.095,13544,0
2012-03-08,17.13,17.25,16.995,17.17,25420,0
2012-03-09,17.15,17.495,17.095,17.37,12364,0
2012-03-12,17.345,17.37,17.1,17.19,12276,0
2012-03-13,17.25,17.51,17.145,17.505,16680,0
2012-03-14,17.485,17.565,17.175,17.31,18416,0
2012-03-15,17.405,18.155,17.285,17.99,29204,0
2012-03-16,17.94,18.085,17.375,17.45,25260,0
2012-03-19,17.445,17.77,17.26,17.58,15676,0
2012-03-20,17.54,17.715,17.305,17.65,15604,0
2012-03-21,17.64,17.74,17.5,17.575,10748,0
2012-03-22,17.525,17.645,17.25,17.3,18462,0
2012-03-23,17.355,17.395,17.205,17.345,13044,0
2012-03-26,17.47,17.995,17.47,17.995,14768,0
2012-03-27,17.965,18.16,17.705,17.75,10558,0
2012-03-28,17.815,18.24,17.675,18.035,16198,0
2012-03-29,17.88,18.17,17.685,18.12,11918,0
2012-03-30,18.165,18.165,17.775,17.91,9584,0
2012-04-02,17.875,17.945,17.675,17.82,14024,0
2012-04-03,17.82,18.285,17.82,18.05,12216,0
2012-04-04,17.83,18.275,17.77,18.165,15752,0
2012-04-05,18.11,18.31,17.98,18.04,10914,0
2012-04-09,17.66,17.89,17.545,17.63,12414,0
2012-04-10,17.635,17.715,17.115,17.125,20174,0
2012-04-11,17.305,17.34,17.14,17.23,12228,0
